j1k-0001|センダン|"<span class=""underline-kunyomi"">センダン</span>は双葉より芳し"|栴檀|音読み|"<span class=""boldtype"">栴檀は双葉より芳し</span><br>　大成する人は幼少の時からすぐれている。<br>（英）<span lang=""en-US"">genius shows from childhood</span><br><span class=""boldtype highlight"">栴檀</span><br>　センダン科の落葉高木。<br>（英）<span lang=""en-US"">bead tree</span><br>（学）<span lang=la><em>Melia azedarach</em></span><br><span class=""boldtype"">双葉・二葉</span><br>　発芽して最初に出る葉。転じて、人の幼少の時のたとえ。<br>（英）<span lang=""en-US"">budding stage; early stage</span><br><div class=""photo""><div class=""polaroid""><img src=""melia_azedarach.jpg""><div class=""caption"">作者：<a href=""https://kusabanaph.web.fc2.com/"" target=""_blank"">カールおじさん</a><br>許可：<a href=""https://creativecommons.org/licenses/by-sa/3.0/"" target=""_blank"">CC BY-SA 3.0</a></div></div></div>"|"<!-- Kanji: 栴 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">栴</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">セン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading""></div></div>
    </div>
</div>
<!-- Kanji: 檀 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">檀</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">タン</div></div>
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ダン</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">まゆみ</div></div>
    </div>
</div>
"|7
j1k-0004|エンオウ|"<span class=""underline-kunyomi"">エンオウ</span>の契り"|鴛鴦|音読み|"<span class=""boldtype"">鴛鴦の契り</span><br>　夫婦仲の睦まじいことのたとえ。<br>（英）<span lang=""en-US"">a couple of lovebirds</span><br><span class=""boldtype"">鴛鴦</span><br>　カモ科オシドリ属の鳥類。「おしどり」とも読む。<br>（英）<span lang=""en-US"">mandarin duck</span><br>（学）<span lang=la><em>Aix galericulata</em></span><br><div class=""photo""><div class=""polaroid""><img src=""aix_galericulata.jpg""><div class=""caption"">作者：<a href=""https://commons.wikimedia.org/wiki/User:Baresi_franco"" target=""_blank"">Francis C. Franklin</a><br>許可：<a href=""https://creativecommons.org/licenses/by-sa/3.0/"" target=""_blank"">CC BY-SA 3.0</a></div></div></div>"|"<!-- Kanji: 鴛 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">鴛</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">エン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おしどり</div></div>
    </div>
</div>
<!-- Kanji: 鴦 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">鴦</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">オウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おしどり</div></div>
    </div>
</div>
"|5
j1k-0003|カイカイ|"天網<span class=""underline-kunyomi"">カイカイ</span>疎にして漏らさず"|恢恢|音読み|"<span class=""boldtype"">天網恢恢疎にして漏らさず</span><br>　悪事を行えば、必ず捕らえられる乃至その報いを受けるということ。<br>（出）『老子』<br>（英）<span lang=""en-US"">heaven's vengeance is slow but sure</span><br><span class=""boldtype"">天網</span><br>　悪人や悪事を逃さないように、天の神が地に張り巡らしたとされる網。<br>（英）<span lang=""en-US"">heaven's net</span><br><span class=""boldtype highlight"">恢恢</span><br>　大きくて広い様子。<br>（英）<span lang=""en-US"">wide; vast</span><br>"|"<!-- Kanji: 恢 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">恢</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">カイ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おお<span class=""graycolor"">きい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ひろ<span class=""graycolor"">い</span></div></div>
    </div>
</div>
"|5
j1k-0013|サヤ|"元の<span class=""underline-kunyomi"">サヤ</span>に収まる"|鞘|訓読み|"<span class=""boldtype"">元の鞘に収まる</span><br>　戦いをやめる。元の間柄に戻る。<br>（英）<span lang=""en-US"">to bury the hatchet</span><br><span class=""boldtype"">鞘</span><br>　刀剣類の刀身を納めておく筒。刀室。<br>（英）<span lang=""en-US"">sheath; scabbard</span><br>"|"<!-- Kanji: 鞘 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">鞘</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ショウ</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">さや</div></div>
    </div>
</div>
"|4
j1k-0007|テップ|"<span class=""underline-kunyomi"">テップ</span>の急"|轍鮒|音読み|"<span class=""boldtype"">轍鮒の急</span><br>　危険や困窮が差し迫っていることのたとえ。<br>（出）『荘子』<br>（英）<span lang=""en-US"">in imminent danger</span><br><span class=""boldtype"">轍鮒</span><br>　<ruby><span class=""kun-mnemonic-j1k"">轍</span><rt><span class=""kun-rt"">わたち</span></rt></ruby>の水溜まりであえいでいる<ruby><span class=""kun-mnemonic-j1k"">鮒</span><rt><span class=""kun-rt"">ふな</span></rt></ruby>。<br>（英）<span lang=""en-US"">like a carp in a tire track puddle</span><br>"|"<!-- Kanji: 轍 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">轍</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">テツ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">わだち</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あとかた</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">のり</div></div>
    </div>
</div>
<!-- Kanji: 鮒 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">鮒</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">フ</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ふな</div></div>
    </div>
</div>
"|4
j1k-0006|コウゼン|"<span class=""underline-kunyomi"">コウゼン</span>の気を養う"|浩然|音読み|"<span class=""boldtype"">浩然の気を養う</span><br>　のんびりとした心持ちになる。<br>（出）『孟子』<br>（英）<span lang=""en-US"">to cheer oneself up​</span><br><span class=""boldtype"">浩然の気</span><br>　天地にみなぎる、万物の活力や生命力の源となる気。また、物事に囚われない大らかな気分。<br>（英）<span lang=""en-US"">universal life force; mind unencumbered with worldly concerns</span><br><span class=""boldtype highlight"">浩然</span><br>　心が広々として、ゆったりしているさま。<br>（英）<span lang=""en-US"">overwhelming; grand</span><br>"|"<!-- Kanji: 浩 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">浩</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">コウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おお<span class=""graycolor"">きい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ひろ<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おお<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おご<span class=""graycolor"">る</span></div></div>
    </div>
</div>
<!-- Kanji: 然 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">然</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ゼン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ネン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△しか<span class=""graycolor"">し</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△しか<span class=""graycolor"">り</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△しか<span class=""graycolor"">も</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲も<span class=""graycolor"">える</span></div></div>
    </div>
</div>
"|4
j1k-0005|ホウライ|"命長ければ<span class=""underline-kunyomi"">ホウライ</span>を見る"|蓬萊|音読み|"<span class=""boldtype"">命長ければ蓬萊を見る</span><br>　長生きをすると、思いがけない幸運に出会うこともある。<br>（英）<span lang=""en-US"">live long enough and good things will come eventually</span><br><span class=""boldtype"">蓬萊</span><br>　不老不死の薬を持つ仙人が住む山。<br>（英）<span lang=""en-US"">Mount Penglai</span><br>（<span lang=""en-US"">Land of eternal youth in Chinese mythology.</span>）<br>"|"<!-- Kanji: 蓬 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">蓬</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ホウ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">よもぎ</div></div>
    </div>
</div>
<!-- Kanji: 萊 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">萊</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ライ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あかざ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あれち</div></div>
    </div>
</div>
"|5
j1k-0014|ホウオウ|"<span class=""underline-kunyomi"">ホウオウ</span>群鶏と食を争わず"|鳳凰|音読み|"<span class=""boldtype"">鳳凰群鶏と食を争わず</span><br>　孤高を守って俗世間を超越していることのたとえ。<br>（英）<span lang=""en-US"">kings do not fight for crumbs</span><br><span class=""boldtype"">鳳凰</span><br>　中国神話に登場している伝説の霊鳥。徳のすぐれた天子の世に現れると言う。<br>（英）<span lang=""en-US"">phoenix</span><br>（<span lang=""en-US"">Specifically the <i>fenghuang</i> firebird in Chinese mythology. Pokémon fans may also recognize this as the origin for the name of the legendary Ho-Oh.</span>）<br><div class=""photo""><div class=""polaroid""><img src=""fenghuang_phoenix.jpg""><div class=""caption"">作者：<a href=""https://commons.wikimedia.org/wiki/User:Bgag"" target=""_blank"">Bernard Gagnon</a><br>許可：<a href=""https://creativecommons.org/licenses/by-sa/3.0/"" target=""_blank"">CC BY-SA 3.0</a></div></div></div>"|"<!-- Kanji: 鳳 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">鳳</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ブウ</div></div>
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ホウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おおとり</div></div>
    </div>
</div>
<!-- Kanji: 凰 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">凰</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">オウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">コウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おおとり</div></div>
    </div>
</div>
"|3
j1k-0106|ナスビ|"一富士二鷹三<span class=""underline-kunyomi"">ナスビ</span>"|茄子・茄|訓読み|"<span class=""boldtype"">一富士二鷹三茄子</span><br>　初夢に見ると縁起がよいとされるもの。<br>（英）<span lang=""en-US"">signs of good luck in dreams</span><br><span class=""boldtype"">茄子・茄</span><br>　ナス科の植物。また、その果実。<br>（英）<span lang=""en-US"">eggplant; aubergine</span><br>（学）<span lang=la><em>Solanum melongena</em></span><br><div class=""photo""><div class=""polaroid""><img src=""solanum_melongena.jpg""><div class=""caption"">作者：<a href=""https://lufa.com/"" target=""_blank"">Lufa Farms</a><br>許可：<a href=""https://creativecommons.org/licenses/by-sa/2.0/"" target=""_blank"">CC BY-SA 2.0</a></div></div></div>"|"<!-- Kanji: 茄 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">茄</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">カ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">はす</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">なす</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">なすび</div></div>
    </div>
</div>
<!-- Kanji: 子 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">子</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">シ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ス</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　こ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell modified-used-reading"" align=""center""><div class=""table-reading"">△み</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おとこ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ね</div></div>
    </div>
</div>
"|1
j1k-0128|キョウボク|"<span class=""underline-kunyomi"">キョウボク</span>は風に折らる"|喬木|音読み|"<span class=""boldtype"">喬木は風に折らる</span><br>　他に抜きんでて目立つ存在は、周囲から非難や中傷を受けるというたとえ。<br>（英）<span lang=""en-US"">tall trees catch much wind</span><br><span class=""boldtype"">喬木</span><br>　<ruby><span class=""kun-mnemonic-j1k"">喬</span><rt><span class=""kun-rt"">たか</span></rt></ruby>くそびえる<ruby><span class=""kun-mnemonic"">木</span><rt><span class=""kun-rt"">き</span></rt></ruby>。<br>（英）<span lang=""en-US"">tall tree</span><br>"|"<!-- Kanji: 喬 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">喬</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">キョウ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">たか<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おご<span class=""graycolor"">る</span></div></div>
    </div>
</div>
<!-- Kanji: 木 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">木</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ボク</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">モク</div></div>
    </div>
    <div class=""css-row kun-readings len-one"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">き</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">こ</div></div>
    </div>
</div>
"|1
