j1k-0010|畢|畢生|畢わる|"ひっせい<br>お<span class=""graycolor"">わる</span>"|"<span class=""boldtype"">畢生</span><br>　<ruby><span class=""kun-mnemonic"">生</span><rt><span class=""kun-rt"">いのち</span></rt></ruby>が<ruby><span class=""kun-mnemonic-j1k"">畢</span><rt><span class=""kun-rt"">お</span></rt></ruby>わるまで。終生。生涯。<br>（英）<span lang=""en-US"">all one's life</span><br><span class=""boldtype"">畢わる</span><br>　物事がおわりになる。<br>（英）<span lang=""en-US"">to come to an end</span><br>"|"<!-- Kanji: 畢 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">畢</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ヒツ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">お<span class=""graycolor"">わる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ことごと<span class=""graycolor"">く</span></div></div>
    </div>
</div>
<!-- Kanji: 生 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">生</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">セイ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ショウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　い<span class=""graycolor"">きる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　い<span class=""graycolor"">かす</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　い<span class=""graycolor"">ける</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　う<span class=""graycolor"">まれる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　う<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　お<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　は<span class=""graycolor"">える</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　は<span class=""graycolor"">やす</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　き</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　なま</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△いのち</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△うぶ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△な<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△な<span class=""graycolor"">す</span></div></div>
    </div>
</div>
"|2
j1k-0001|允|允可|允す|"いんか<br>ゆる<span class=""graycolor"">す</span>"|"<span class=""boldtype"">允可</span><br>　<ruby><span class=""kun-mnemonic-j1k"">允</span><rt><span class=""kun-rt"">ゆる</span></rt></ruby>して、<ruby><span class=""kun-mnemonic"">可</span><rt><span class=""kun-rt"">よ</span></rt></ruby>いとする。許可。<br>（英）<span lang=""en-US"">permission; assent</span><br><span class=""boldtype"">允す</span><br>　望みを聞きいれる。許可する。<br>（英）<span lang=""en-US"">to permit; to allow</span><br>"|"<!-- Kanji: 允 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">允</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">イン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">まこと</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">まこと<span class=""graycolor"">に</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ゆる<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">じょう</div></div>
    </div>
</div>
<!-- Kanji: 可 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">可</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　カ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△コク</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△よ<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△べ<span class=""graycolor"">し</span></div></div>
    </div>
</div>
"|4
j1k-0009|弼|匡弼|弼ける|"きょうひつ<br>たす<span class=""graycolor"">ける</span>"|"<span class=""boldtype"">匡弼</span><br>　誤りを<ruby><span class=""kun-mnemonic-j1k"">匡</span><rt><span class=""kun-rt"">ただ</span></rt></ruby>し、欠けたところを補い<ruby><span class=""kun-mnemonic-j1k"">弼</span><rt><span class=""kun-rt"">たす</span></rt></ruby>けること。<br>（英）<span lang=""en-US"">rectifying; helping out</span><br><span class=""boldtype"">弼ける</span><br>　補佐する。補助する。<br>（英）<span lang=""en-US"">to assist; to advice</span><br>"|"<!-- Kanji: 匡 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">匡</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">キョウ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ただ<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">すく<span class=""graycolor"">う</span></div></div>
    </div>
</div>
<!-- Kanji: 弼 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">弼</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ヒツ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">たす<span class=""graycolor"">ける</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">たす<span class=""graycolor"">け</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">すけ</div></div>
    </div>
</div>
"|2
j1k-0003|肇|肇造|肇める|"ちょうぞう<br>はじ<span class=""graycolor"">める</span>"|"<span class=""boldtype"">肇造</span><br>　国などを<ruby><span class=""kun-mnemonic-j1k"">肇</span><rt><span class=""kun-rt"">はじ</span></rt></ruby>めて<ruby><span class=""kun-mnemonic"">造</span><rt><span class=""kun-rt"">つく</span></rt></ruby>ること。創造。<br>（英）<span lang=""en-US"">creation; foundation</span><br><span class=""boldtype"">肇める</span><br>　最初の段階を行う。初めてする。<br>（英）<span lang=""en-US"">to commence; to inaugurate</span><br>"|"<!-- Kanji: 肇 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">肇</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">チョウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">はじ<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">はじ<span class=""graycolor"">め</span></div></div>
    </div>
</div>
<!-- Kanji: 造 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">造</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ゾウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つく<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△いた<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△な<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△はじ<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△みやつこ</div></div>
    </div>
</div>
"|3
j1k-0018|盈|盈虚|盈ちる|"えいきょ<br>み<span class=""graycolor"">ちる</span>"|"<span class=""boldtype"">盈虚</span><br>　<ruby><span class=""kun-mnemonic-j1k"">盈</span><rt><span class=""kun-rt"">み</span></rt></ruby>ちることと<ruby><span class=""kun-mnemonic"">空</span><rt><span class=""kun-rt"">むな</span></rt></ruby>しいこと。月の満ち欠け。また、繁栄と衰退。<br>（英）<span lang=""en-US"">waxing and waning</span><br><span class=""boldtype"">盈ちる</span><br>　いっぱいになる。満ち溢れる。<br>（英）<span lang=""en-US"">to wax; to be full</span><br>"|"<!-- Kanji: 盈 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">盈</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">エイ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">み<span class=""graycolor"">ちる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あま<span class=""graycolor"">る</span></div></div>
    </div>
</div>
<!-- Kanji: 虚 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">虚</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">キョ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">コ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△むな<span class=""graycolor"">しい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△うつ<span class=""graycolor"">ろ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△うろ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲うつ<span class=""graycolor"">ける</span></div></div>
    </div>
</div>
"|2
j1k-0013|臆|臆度|臆る|"おくたく<br>おしはか<span class=""graycolor"">る</span>"|"<span class=""boldtype"">臆度</span><br>　おしはかること。憶測。<br>（英）<span lang=""en-US"">speculation; hypothesis</span><br><span class=""boldtype"">臆る</span><br>　知っていることを元にして推測する。推量する。<br>（英）<span lang=""en-US"">to surmise</span><br>"|"<!-- Kanji: 臆 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">臆</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">オク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△おしはか<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おく<span class=""graycolor"">する</span></div></div>
    </div>
</div>
<!-- Kanji: 度 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">度</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div style=""flex: 1 1 20.0em; padding-left: 1.0px"" class=""css-cell"" align=""center""><div class=""table-reading"">ド</div></div>
        <div style=""flex: 1 1 20.0em; padding-left: 1.0px"" class=""css-cell"" align=""center""><div class=""table-reading"">ト</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">タク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　たび</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△めもり</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△のり</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△わた<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">△はか<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|2
j1k-0006|劃|劃定|劃る|"かくてい<br>くぎ<span class=""graycolor"">る</span>"|"<span class=""boldtype"">劃定</span><br>　<ruby><span class=""kun-mnemonic-j1k"">劃</span><rt><span class=""kun-rt"">くぎ</span></rt></ruby>りを付けて、はっきりと<ruby><span class=""kun-mnemonic"">定</span><rt><span class=""kun-rt"">さだ</span></rt></ruby>めること。<br>（英）<span lang=""en-US"">demarcation; delimiting</span><br><span class=""boldtype"">劃る</span><br>　分けて境を付ける。<br>（英）<span lang=""en-US"">to demarcate; to delimit</span><br>"|"<!-- Kanji: 劃 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">劃</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">カク</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">わ<span class=""graycolor"">かつ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">くぎ<span class=""graycolor"">る</span></div></div>
    </div>
</div>
<!-- Kanji: 定 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">定</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">テイ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ジョウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　さだ<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　さだ<span class=""graycolor"">まる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　さだ<span class=""graycolor"">か</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△き<span class=""graycolor"">まる</span></div></div>
    </div>
</div>
"|3
j1k-0002|徽|徽言|徽い|"きげん<br>よ<span class=""graycolor"">い</span>"|"<span class=""boldtype"">徽言</span><br>　ためになる<ruby><span class=""kun-mnemonic-j1k"">徽</span><rt><span class=""kun-rt"">よ</span></rt></ruby>い<ruby><span class=""kun-mnemonic"">言</span><rt><span class=""kun-rt"">ことば</span></rt></ruby>。<br>（英）<span lang=""en-US"">wise words</span><br><span class=""boldtype"">徽い</span><br>　細やかや立派で美しい。<br>（英）<span lang=""en-US"">fine; splendid</span><br>"|"<!-- Kanji: 徽 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">徽</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">キ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">よ<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">しるし</div></div>
    </div>
</div>
<!-- Kanji: 言 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">言</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ゲン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ゴン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　い<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　こと</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ことば</div></div>
    </div>
</div>
"|3
j1k-0015|鍾|鍾寵|鍾める|"しょうちょう<br>あつ<span class=""graycolor"">める</span>"|"<span class=""boldtype"">鍾寵</span><br>　一身に愛を<ruby><span class=""kun-mnemonic-j1k"">鍾</span><rt><span class=""kun-rt"">あつ</span></rt></ruby>めて<ruby><span class=""kun-mnemonic-j1k"">寵</span><rt><span class=""kun-rt"">いつく</span></rt></ruby>しむ。非常に可愛がること。<br>（英）<span lang=""en-US"">deep affection; doting on</span><br><span class=""boldtype"">鍾める</span><br>　抽象的なものを一ヶ所にまとめる。<br>（英）<span lang=""en-US"">to garner; to accrue</span><br>"|"<!-- Kanji: 鍾 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">鍾</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ショウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">さかずき</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">あつ<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">つりがね</div></div>
    </div>
</div>
<!-- Kanji: 寵 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">寵</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">チョウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">めぐ<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">めぐ<span class=""graycolor"">み</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">いつく<span class=""graycolor"">しむ</span></div></div>
    </div>
</div>
"|2
j1k-0014|趨|趨向|趨く|"すうこう<br>おもむ<span class=""graycolor"">く</span>"|"<span class=""boldtype"">趨向</span><br>　物事が向かっている方向。なりゆき。<br>（英）<span lang=""en-US"">tendency; trend</span><br><span class=""boldtype"">趨く</span><br>　ある目的に向かって行く。<br>（英）<span lang=""en-US"">to proceed towards</span><br>"|"<!-- Kanji: 趨 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">趨</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">スウ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">シュ</div></div>
        <div style=""flex: 1 1 20em; padding-left: 1px"" class=""css-cell"" align=""center""><div class=""table-reading"">ソク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">おもむ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">はし<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">はや<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">うなが<span class=""graycolor"">す</span></div></div>
    </div>
</div>
<!-- Kanji: 向 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">向</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　コウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△キョウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　む<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　む<span class=""graycolor"">ける</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　む<span class=""graycolor"">かう</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　む<span class=""graycolor"">こう</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△さき<span class=""graycolor"">に</span></div></div>
    </div>
</div>
"|2
