j1k-0004|進取|しんしゅ|退嬰|たいえい|対義語|"こうがい・<span class=""rightanswer"">たいえい</span>・ゆうしゅつ"|"<span class=""boldtype"">進取</span><br>　進んで物事に取り組んで行くこと。<br>（英）<span lang=""en-US"">progressive; enterprising</span><br><span class=""boldtype"">退嬰</span><br>　新しい物事に対して消極的なこと。しりごみ。<br>（英）<span lang=""en-US"">regressive; conservative</span><br>"|"<!-- Kanji: 退 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">退</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">タイ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　しりぞ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　しりぞ<span class=""graycolor"">ける</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△の<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△の<span class=""graycolor"">ける</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△すさ<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△しさ<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ひ<span class=""graycolor"">く</span></div></div>
    </div>
</div>
<!-- Kanji: 嬰 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">嬰</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">エイ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">めぐ<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ふ<span class=""graycolor"">れる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あかご</div></div>
    </div>
</div>
"|4
j1k-0046|緊張|きんちょう|弛緩|しかん|対義語|"<span class=""rightanswer"">しかん</span>・じゅんしん・ねんしゅつ"|"<span class=""boldtype"">緊張</span><br>　心や行動が引き締まること。<br>（英）<span lang=""en-US"">tension; nervousness</span><br><span class=""boldtype"">弛緩</span><br>　ゆるむこと。たるむこと。<br>（英）<span lang=""en-US"">loosening up; relaxation</span><br>"|"<!-- Kanji: 弛 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">弛</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">シ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">チ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">たる<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ゆる<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">たゆ<span class=""graycolor"">む</span></div></div>
    </div>
</div>
<!-- Kanji: 緩 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">緩</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">カン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　ゆる<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　ゆる<span class=""graycolor"">やか</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　ゆる<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　ゆる<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲ぬる<span class=""graycolor"">い</span></div></div>
    </div>
</div>
"|2
j1k-0001|中枢|ちゅうすう|末梢|まっしょう|対義語|"あこぎ・こうりょう・<span class=""rightanswer"">まっしょう</span>"|"<span class=""boldtype"">中枢</span><br>　中心となる大切な所。<br>（英）<span lang=""en-US"">center; essential</span><br><span class=""boldtype"">末梢</span><br>　物のはし。末端。転じて、些細なこと。<br>（英）<span lang=""en-US"">periphery; non-essential</span><br>"|"<!-- Kanji: 末 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">末</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">マツ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">バツ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　すえ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△うら</div></div>
    </div>
</div>
<!-- Kanji: 梢 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">梢</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ショウ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">こずえ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">かじ</div></div>
    </div>
</div>
"|5
j1k-0159|憂慮|ゆうりょ|安堵・案堵|あんど|対義語|"<span class=""rightanswer"">あんど</span>・たんぺいきゅう・はくび"|"<span class=""boldtype"">憂慮</span><br>　心配すること。思い煩うこと。<br>（英）<span lang=""en-US"">anxiety; concern</span><br><span class=""boldtype"">安堵・案堵</span><br>　心が落ち着くこと。安心すること。<br>（英）<span lang=""en-US"">relief; reassurance</span><br>"|"<!-- Kanji: 安 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">安</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">アン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　やす<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△やす<span class=""graycolor"">んじる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△いずく<span class=""graycolor"">んぞ</span></div></div>
    </div>
</div>
<!-- Kanji: 堵 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">堵</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ト</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">かき</div></div>
    </div>
</div>
<!-- Kanji: 案 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">案</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">アン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△つくえ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△かんが<span class=""graycolor"">える</span></div></div>
    </div>
</div>
"|1
j1k-0167|得度|とくど|還俗|げんぞく|対義語|"<span class=""rightanswer"">げんぞく</span>・ちょうりょう・ひんい"|"<span class=""boldtype"">得度</span><br>　出家して受戒すること。仏門に入ること。<br>（英）<span lang=""en-US"">becoming a monk</span><br><span class=""boldtype"">還俗</span><br>　出家した僧や尼が、再び俗人に帰ること。<br>（英）<span lang=""en-US"">returning to secular life after becoming a monk</span><br>"|"<!-- Kanji: 還 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">還</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　カン</div></div>
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△ゲン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△かえ<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△かえ<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲また</div></div>
    </div>
</div>
<!-- Kanji: 俗 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">俗</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ゾク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△なら<span class=""graycolor"">わし</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△いや<span class=""graycolor"">しい</span></div></div>
    </div>
</div>
"|1
j1k-0163|停頓|ていとん|進捗・（進陟）|しんちょく|対義語|"しぞう・<span class=""rightanswer"">しんちょく</span>・りょうせん"|"<span class=""boldtype"">停頓</span><br>　途中で行き詰まること。進展しないこと。<br>（英）<span lang=""en-US"">standstill; stalemate</span><br><span class=""boldtype"">進捗</span><br>　<ruby><span class=""kun-mnemonic"">進</span><rt><span class=""kun-rt"">すす</span></rt></ruby>み<ruby><span class=""kun-mnemonic"">捗</span><rt><span class=""kun-rt"">はかど</span></rt></ruby>ること。進行。進展。<br>（英）<span lang=""en-US"">progress</span><br>"|"<!-- Kanji: 進 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">進</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">シン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">すす<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">すす<span class=""graycolor"">める</span></div></div>
    </div>
</div>
<!-- Kanji: 捗 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">捗</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">チョク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△はかど<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|1
j1k-0162|凝視|ぎょうし|瞥見|べっけん|対義語|"げんぞく・<span class=""rightanswer"">べっけん</span>・ほうちゃく"|"<span class=""boldtype"">凝視</span><br>　じっと見詰めること。<br>（英）<span lang=""en-US"">stare</span><br><span class=""boldtype"">瞥見</span><br>　ちらりと見ること。<br>（英）<span lang=""en-US"">a glance</span><br>"|"<!-- Kanji: 瞥 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">瞥</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ベツ</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">み<span class=""graycolor"">る</span></div></div>
    </div>
</div>
<!-- Kanji: 見 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">見</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div style=""flex: 1 1 40.0em; padding-left: 3.0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　ケン</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△ゲン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　み<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　み<span class=""graycolor"">える</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　み<span class=""graycolor"">せる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△まみ<span class=""graycolor"">える</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">△あらわ<span class=""graycolor"">れる</span></div></div>
    </div>
</div>
"|1
j1k-0149|尊崇|そんすう|冒瀆|ぼうとく|対義語|"きょうかつ・<span class=""rightanswer"">ぼうとく</span>・まんこう"|"<span class=""boldtype"">尊崇</span><br>　<ruby><span>尊</span><rt><span>とうと</span></rt></ruby>び<ruby><span>崇</span><rt><span>あが</span></rt></ruby>めること。心から敬うこと。<br>（英）<span lang=""en-US"">reverence; veneration</span><br><span class=""boldtype"">冒瀆</span><br>　神聖・清浄なものを<ruby><span class=""kun-mnemonic"">冒</span><rt><span class=""kun-rt"">おか</span></rt></ruby>し<ruby><span class=""kun-mnemonic-j1k"">瀆</span><rt><span class=""kun-rt"">けが</span></rt></ruby>すこと。<br>（英）<span lang=""en-US"">blasphemy</span><br>"|"<!-- Kanji: 冒 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">冒</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　ボウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ボク</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△モウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　おか<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おお<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△むさぼ<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ねた<span class=""graycolor"">む</span></div></div>
    </div>
</div>
<!-- Kanji: 瀆 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">瀆</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">みぞ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">けが<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あなど<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|1
j1k-0170|経緯|けいい|顚末|てんまつ|同義語|"がりょう・きょうとう・<span class=""rightanswer"">てんまつ</span>"|"<span class=""boldtype"">経緯</span><br>　事件の込み入った事情。また、地球の経線と緯線。<br>（英）<span lang=""en-US"">details; longitude and latitude</span><br><span class=""boldtype"">顚末</span><br>　最初から最後までの事情。一部始終。<br>（英）<span lang=""en-US"">details; the whole story</span><br>"|"<!-- Kanji: 顚 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">顚</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">テン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">いただき</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">たお<span class=""graycolor"">れる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">くつがえ<span class=""graycolor"">る</span></div></div>
    </div>
</div>
<!-- Kanji: 末 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">末</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">マツ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">バツ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　すえ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△うら</div></div>
    </div>
</div>
"|4
j1k-0169|遭遇|そうぐう|逢着・逢著|ほうちゃく|同義語|"ききょ・じょうらん・<span class=""rightanswer"">ほうちゃく</span>"|"<span class=""boldtype"">遭遇</span><br>　思いがけずに出遭うこと。<br>（英）<span lang=""en-US"">unexpected encounter</span><br><span class=""boldtype"">逢着・逢著</span><br>　出会うこと。出くわすこと。<br>（英）<span lang=""en-US"">encounter; running into</span><br>"|"<!-- Kanji: 逢 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">逢</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ホウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あ<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">むか<span class=""graycolor"">える</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おお<span class=""graycolor"">きい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ゆた<span class=""graycolor"">か</span></div></div>
    </div>
</div>
<!-- Kanji: 着 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">着</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">チャク</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ジャク</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">き<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">き<span class=""graycolor"">せる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">つ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">つ<span class=""graycolor"">ける</span></div></div>
    </div>
</div>
<!-- Kanji: 著 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">著</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div style=""flex: 1 1 20em; padding-left: 1px"" class=""css-cell"" align=""center""><div class=""table-reading"">　チョ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">△チャク</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△ジャク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">　あらわ<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">　いちじる<span class=""graycolor"">しい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△つ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△き<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|5
